epoch,train_loss,val_masked_acc
1,0.9588144029044178,0.710125747999141
2,0.7579777896450034,0.7800918590054475
3,0.5589892382752355,0.9089856858460015
4,0.41668116708057507,0.9523670540806068
5,0.3466931553197572,0.9607272274783218
6,0.31068503644221085,0.963296945910162
7,0.28918691457370554,0.9645058036859223
8,0.27610275093661507,0.9648006548283675
9,0.26311429737396547,0.9658186684806319
10,0.25464069773878073,0.964907037933301
