epoch,train_loss,val_masked_acc
1,1.3910283486434862,0.45914742385486024
2,1.3453170895301871,0.46519148070021094
3,1.3343581079307774,0.4797626855026972
4,1.3055067248194303,0.4907291181750423
5,1.284604926166676,0.5232120418593442
6,1.2367033503200198,0.568691591943477
7,1.1938097102732985,0.5850354968757818
8,1.1686106150736735,0.5901025384394161
9,1.1536937140124761,0.5913895146976397
10,1.144971220747174,0.5953077098928086
