epoch,train_loss,val_masked_acc
1,1.3726805970282514,0.45054483984308924
2,1.1803133745983125,0.597482342899661
3,1.0934192999293502,0.6030655711742352
4,1.0798585799334146,0.6069692025469332
5,1.0407848820711971,0.6514262365934382
6,0.9663052848455147,0.6783490393396223
7,0.9199410464899723,0.694598372818734
8,0.8948151242528574,0.6978330875765653
9,0.8856106461970923,0.6989368085607617
10,0.880243988088369,0.6986222764153627
