epoch,train_loss,val_masked_acc
1,1.149548426487881,0.6006811281046613
2,1.0440968763867944,0.6071787817451979
3,1.0213685609936134,0.6211157837111089
4,0.9813616685407193,0.6694350237799931
5,0.9391714854255063,0.6740057029055019
6,0.9127193534804452,0.6929249883068546
7,0.8941835487380124,0.6946310201518588
8,0.8791758417778074,0.7003504192009453
9,0.868482796957281,0.7041909543315125
10,0.8611164810500671,0.7099242797435443
