epoch,train_loss,val_masked_acc
1,1.449034564355343,0.48004915281329924
2,1.2875359378142952,0.5172734175191815
3,1.245553010865371,0.5219689098465473
4,1.2279970173583117,0.5281329923273658
5,1.2115332877999045,0.5340373241687979
6,1.205183532465624,0.5349164801790282
7,1.200606332308562,0.5410006393861893
8,1.1972844436829555,0.5358555786445013
9,1.195249179332861,0.5369745044757033
10,1.1921753905025136,0.5419896898976982
