epoch,train_loss,val_masked_acc
1,1.1070576844112874,0.6125949786273531
2,0.9501783577932675,0.638375900950041
3,0.9058184178857386,0.6464602055766623
4,0.8798714172727226,0.6659372619641415
5,0.8506620641800642,0.6844721826828608
6,0.8149411018955942,0.7162949740685509
7,0.7513636663834519,0.8078838619123793
8,0.5937437124803971,0.8724423069721488
9,0.49089685353989915,0.903488604523622
10,0.43816534291913756,0.9374468790878661
