epoch,train_loss,val_masked_acc
1,1.1186189599161658,0.6205097780454806
2,0.9580447151131846,0.6541861251929827
3,0.9005100172225673,0.675068274585514
4,0.8529887371945631,0.709411057803778
5,0.7851416315756584,0.7816955078359956
6,0.6598424845593709,0.854694146444258
7,0.5607588652732094,0.9033055458917544
8,0.48066930808098324,0.9303867517824024
9,0.4393679919734403,0.9352512313597299
10,0.4123228412395186,0.9360366385031534
