epoch,train_loss,val_masked_acc
1,1.5047587105951439,0.3601942135549872
2,1.4675423987600729,0.39335238171355497
3,1.4275215360433025,0.4359414961636829
4,1.3458848408124684,0.5125079923273658
5,1.285460065019567,0.5255554667519181
6,1.2581754779766856,0.5284526854219949
7,1.246896213114582,0.5273737212276215
8,1.2390268881485107,0.5332680626598465
9,1.2329888818878514,0.5328284846547314
10,1.2297123971118444,0.5340273337595908
