epoch,train_loss,val_masked_acc
1,1.5299903057956135,0.3202925191815857
2,1.4992811169073896,0.32315976662404094
3,1.4971196656645733,0.32476822250639387
4,1.4966851335246758,0.32287004475703324
5,1.4962338145687843,0.30581641624040923
6,1.4962283723153573,0.3222906010230179
7,1.4961189110931423,0.3229100063938619
8,1.4959110556156519,0.3085637787723785
9,1.494289205969524,0.33386948529411764
10,1.4934581767148851,0.3335697730179028
